"subject","version","assignmentId","cond","cond2","word","word_ind","s1_value","s2_value","exposures","stamp","id","repeated","freq","in.cs","order","chosen","chosen_noNA","high_s1value","high_s2value","s1_value_rank","s2_value_rank"
"64272","cs_wg_mon_conf_loss_real1","37C0GNLMHF4WAUWM0BNT7KKCCMMD6Y",0,NA,"OCTOBER",9,11,20,0,"2020-08-18 16:57:07",29029,FALSE,19,FALSE,NA,NA,0,"High","High",NA,NA
"64272","cs_wg_mon_conf_loss_real1","37C0GNLMHF4WAUWM0BNT7KKCCMMD6Y",0,NA,"NOVEMBER",10,4,22,0,"2020-08-18 16:57:07",29032,FALSE,7,FALSE,NA,NA,0,"Low","High",NA,NA
"64272","cs_wg_mon_conf_loss_real1","37C0GNLMHF4WAUWM0BNT7KKCCMMD6Y",0,NA,"DECEMBER",11,7,3,0,"2020-08-18 16:57:07",29033,FALSE,12,FALSE,NA,NA,0,"High","Low",NA,NA
"A0467121226LDESR9HWNF","cs_wg_mon_conf_loss_real1","3FTF2T8WLRJI1JYBFDVVJI0Z8VCW9W",1,NA,"JANUARY",0,1,14,0,"2020-08-12 16:25:00",25050,FALSE,0,FALSE,NA,NA,0,"Low","Low",NA,NA
"A0467121226LDESR9HWNF","cs_wg_mon_conf_loss_real1","3FTF2T8WLRJI1JYBFDVVJI0Z8VCW9W",1,NA,"FEBRUARY",1,5,2,0,"2020-08-12 16:25:00",25051,FALSE,6,FALSE,NA,NA,0,"Low","Low",NA,NA
"A0467121226LDESR9HWNF","cs_wg_mon_conf_loss_real1","3FTF2T8WLRJI1JYBFDVVJI0Z8VCW9W",1,NA,"MARCH",2,11,18,0,"2020-08-12 16:25:00",25052,FALSE,19,TRUE,1,0,0,"High","High",5,4
"A0467121226LDESR9HWNF","cs_wg_mon_conf_loss_real1","3FTF2T8WLRJI1JYBFDVVJI0Z8VCW9W",1,NA,"APRIL",3,9,18,0,"2020-08-12 16:25:00",25053,FALSE,12,FALSE,NA,NA,0,"High","High",NA,NA
"A0467121226LDESR9HWNF","cs_wg_mon_conf_loss_real1","3FTF2T8WLRJI1JYBFDVVJI0Z8VCW9W",1,NA,"MAY",4,4,25,0,"2020-08-12 16:25:00",25054,FALSE,12,FALSE,NA,NA,0,"Low","High",NA,NA
"A0467121226LDESR9HWNF","cs_wg_mon_conf_loss_real1","3FTF2T8WLRJI1JYBFDVVJI0Z8VCW9W",1,NA,"JUNE",5,12,14,0,"2020-08-12 16:25:00",25055,FALSE,21,FALSE,NA,NA,0,"High","Low",NA,NA
"A0467121226LDESR9HWNF","cs_wg_mon_conf_loss_real1","3FTF2T8WLRJI1JYBFDVVJI0Z8VCW9W",1,NA,"JULY",6,10,12,0,"2020-08-12 16:25:01",25056,FALSE,20,FALSE,NA,NA,0,"High","Low",NA,NA
"A0467121226LDESR9HWNF","cs_wg_mon_conf_loss_real1","3FTF2T8WLRJI1JYBFDVVJI0Z8VCW9W",1,NA,"AUGUST",7,2,7,0,"2020-08-12 16:25:01",25057,FALSE,6,FALSE,NA,NA,0,"Low","Low",NA,NA
"A0467121226LDESR9HWNF","cs_wg_mon_conf_loss_real1","3FTF2T8WLRJI1JYBFDVVJI0Z8VCW9W",1,NA,"SEPTEMBER",8,8,16,0,"2020-08-12 16:25:01",25058,FALSE,13,FALSE,NA,NA,0,"High","Low",NA,NA
"A0467121226LDESR9HWNF","cs_wg_mon_conf_loss_real1","3FTF2T8WLRJI1JYBFDVVJI0Z8VCW9W",1,NA,"OCTOBER",9,3,20,0,"2020-08-12 16:25:01",25061,FALSE,8,FALSE,NA,NA,0,"Low","High",NA,NA
"A0467121226LDESR9HWNF","cs_wg_mon_conf_loss_real1","3FTF2T8WLRJI1JYBFDVVJI0Z8VCW9W",1,NA,"NOVEMBER",10,7,22,0,"2020-08-12 16:25:01",25060,FALSE,8,TRUE,2,1,1,"High","High",4,5
"A0467121226LDESR9HWNF","cs_wg_mon_conf_loss_real1","3FTF2T8WLRJI1JYBFDVVJI0Z8VCW9W",1,NA,"DECEMBER",11,6,3,0,"2020-08-12 16:25:01",25059,FALSE,7,FALSE,NA,NA,0,"Low","Low",NA,NA
"A0505289TSH2NC1YOHYK","cs_wg_mon_conf_loss_real1","3QXNC7EIPIWPTTXQM62ACNRV5CX094",1,NA,"JANUARY",0,3,14,0,"2020-08-05 13:51:47",21534,FALSE,3,FALSE,NA,NA,0,"Low","Low",NA,NA
"A0505289TSH2NC1YOHYK","cs_wg_mon_conf_loss_real1","3QXNC7EIPIWPTTXQM62ACNRV5CX094",1,NA,"FEBRUARY",1,7,2,0,"2020-08-05 13:51:47",21537,FALSE,14,TRUE,2,0,0,"High","Low",3,2
"A0505289TSH2NC1YOHYK","cs_wg_mon_conf_loss_real1","3QXNC7EIPIWPTTXQM62ACNRV5CX094",1,NA,"MARCH",2,2,18,0,"2020-08-05 13:51:47",21538,FALSE,3,TRUE,4,1,1,"Low","High",2,5
"A0505289TSH2NC1YOHYK","cs_wg_mon_conf_loss_real1","3QXNC7EIPIWPTTXQM62ACNRV5CX094",1,NA,"APRIL",3,11,18,0,"2020-08-05 13:51:47",21535,FALSE,21,TRUE,1,0,0,"High","High",5,5
"A0505289TSH2NC1YOHYK","cs_wg_mon_conf_loss_real1","3QXNC7EIPIWPTTXQM62ACNRV5CX094",1,NA,"MAY",4,12,25,0,"2020-08-05 13:51:47",21536,FALSE,20,FALSE,NA,NA,0,"High","High",NA,NA
"A0505289TSH2NC1YOHYK","cs_wg_mon_conf_loss_real1","3QXNC7EIPIWPTTXQM62ACNRV5CX094",1,NA,"JUNE",5,1,14,0,"2020-08-05 13:51:47",21533,FALSE,1,FALSE,NA,NA,0,"Low","Low",NA,NA
"A0505289TSH2NC1YOHYK","cs_wg_mon_conf_loss_real1","3QXNC7EIPIWPTTXQM62ACNRV5CX094",1,NA,"JULY",6,9,12,0,"2020-08-05 13:51:47",21542,FALSE,13,TRUE,3,0,0,"High","Low",4,3
"A0505289TSH2NC1YOHYK","cs_wg_mon_conf_loss_real1","3QXNC7EIPIWPTTXQM62ACNRV5CX094",1,NA,"AUGUST",7,8,7,0,"2020-08-05 13:51:47",21540,FALSE,14,FALSE,NA,NA,0,"High","Low",NA,NA
"A0505289TSH2NC1YOHYK","cs_wg_mon_conf_loss_real1","3QXNC7EIPIWPTTXQM62ACNRV5CX094",1,NA,"SEPTEMBER",8,10,16,0,"2020-08-05 13:51:47",21543,FALSE,15,FALSE,NA,NA,0,"High","Low",NA,NA
"A0505289TSH2NC1YOHYK","cs_wg_mon_conf_loss_real1","3QXNC7EIPIWPTTXQM62ACNRV5CX094",1,NA,"OCTOBER",9,6,20,0,"2020-08-05 13:51:47",21539,FALSE,10,FALSE,NA,NA,0,"Low","High",NA,NA
"A0505289TSH2NC1YOHYK","cs_wg_mon_conf_loss_real1","3QXNC7EIPIWPTTXQM62ACNRV5CX094",1,NA,"NOVEMBER",10,5,22,0,"2020-08-05 13:51:47",21541,FALSE,12,FALSE,NA,NA,0,"Low","High",NA,NA
"A0505289TSH2NC1YOHYK","cs_wg_mon_conf_loss_real1","3QXNC7EIPIWPTTXQM62ACNRV5CX094",1,NA,"DECEMBER",11,4,3,0,"2020-08-05 13:51:47",21544,FALSE,6,FALSE,NA,NA,0,"Low","Low",NA,NA
"A09828489COFZEKIGNMJ","cs_wg_mon_conf_loss_real1","3U088ZLJVKU05PAYFHC2Q7Z65870WB",1,NA,"JANUARY",0,12,14,0,"2020-08-14 18:46:03",27249,FALSE,21,TRUE,1,0,0,"High","Low",5,2
"A09828489COFZEKIGNMJ","cs_wg_mon_conf_loss_real1","3U088ZLJVKU05PAYFHC2Q7Z65870WB",1,NA,"FEBRUARY",1,6,2,0,"2020-08-14 18:46:03",27248,FALSE,8,TRUE,2,0,0,"Low","Low",3,1
"A09828489COFZEKIGNMJ","cs_wg_mon_conf_loss_real1","3U088ZLJVKU05PAYFHC2Q7Z65870WB",1,NA,"MARCH",2,1,18,0,"2020-08-14 18:46:03",27246,FALSE,1,TRUE,3,0,0,"Low","High",1,4
"A09828489COFZEKIGNMJ","cs_wg_mon_conf_loss_real1","3U088ZLJVKU05PAYFHC2Q7Z65870WB",1,NA,"APRIL",3,9,18,0,"2020-08-14 18:46:03",27247,FALSE,14,TRUE,4,0,0,"High","High",4,4
"A09828489COFZEKIGNMJ","cs_wg_mon_conf_loss_real1","3U088ZLJVKU05PAYFHC2Q7Z65870WB",1,NA,"MAY",4,5,25,0,"2020-08-14 18:46:03",27250,FALSE,8,TRUE,5,1,1,"Low","High",2,5
"A09828489COFZEKIGNMJ","cs_wg_mon_conf_loss_real1","3U088ZLJVKU05PAYFHC2Q7Z65870WB",1,NA,"JUNE",5,4,14,0,"2020-08-14 18:46:03",27251,FALSE,7,FALSE,NA,NA,0,"Low","Low",NA,NA
"A09828489COFZEKIGNMJ","cs_wg_mon_conf_loss_real1","3U088ZLJVKU05PAYFHC2Q7Z65870WB",1,NA,"JULY",6,7,12,0,"2020-08-14 18:46:03",27252,FALSE,12,FALSE,NA,NA,0,"High","Low",NA,NA
"A09828489COFZEKIGNMJ","cs_wg_mon_conf_loss_real1","3U088ZLJVKU05PAYFHC2Q7Z65870WB",1,NA,"AUGUST",7,3,7,0,"2020-08-14 18:46:03",27253,FALSE,5,FALSE,NA,NA,0,"Low","Low",NA,NA
"A09828489COFZEKIGNMJ","cs_wg_mon_conf_loss_real1","3U088ZLJVKU05PAYFHC2Q7Z65870WB",1,NA,"SEPTEMBER",8,2,16,0,"2020-08-14 18:46:03",27255,FALSE,1,FALSE,NA,NA,0,"Low","Low",NA,NA
"A09828489COFZEKIGNMJ","cs_wg_mon_conf_loss_real1","3U088ZLJVKU05PAYFHC2Q7Z65870WB",1,NA,"OCTOBER",9,8,20,0,"2020-08-14 18:46:03",27254,FALSE,16,FALSE,NA,NA,0,"High","High",NA,NA
"A09828489COFZEKIGNMJ","cs_wg_mon_conf_loss_real1","3U088ZLJVKU05PAYFHC2Q7Z65870WB",1,NA,"NOVEMBER",10,10,22,0,"2020-08-14 18:46:03",27256,FALSE,18,FALSE,NA,NA,0,"High","High",NA,NA
"A09828489COFZEKIGNMJ","cs_wg_mon_conf_loss_real1","3U088ZLJVKU05PAYFHC2Q7Z65870WB",1,NA,"DECEMBER",11,11,3,0,"2020-08-14 18:46:03",27257,FALSE,21,FALSE,NA,NA,0,"High","Low",NA,NA
"A0989239BAD79O16H0DE","cs_wg_mon_conf_loss_real1","3MX2NQ3YC9VEPW1PMSE09L94WDG5XD",1,NA,"JANUARY",0,7,14,0,"2020-08-18 19:43:39",29639,FALSE,13,FALSE,NA,NA,0,"High","Low",NA,NA
"A0989239BAD79O16H0DE","cs_wg_mon_conf_loss_real1","3MX2NQ3YC9VEPW1PMSE09L94WDG5XD",1,NA,"FEBRUARY",1,9,2,0,"2020-08-18 19:43:39",29634,FALSE,16,FALSE,NA,NA,0,"High","Low",NA,NA
"A0989239BAD79O16H0DE","cs_wg_mon_conf_loss_real1","3MX2NQ3YC9VEPW1PMSE09L94WDG5XD",1,NA,"MARCH",2,4,18,0,"2020-08-18 19:43:39",29635,FALSE,6,FALSE,NA,NA,0,"Low","High",NA,NA
"A0989239BAD79O16H0DE","cs_wg_mon_conf_loss_real1","3MX2NQ3YC9VEPW1PMSE09L94WDG5XD",1,NA,"APRIL",3,11,18,0,"2020-08-18 19:43:39",29636,FALSE,20,FALSE,NA,NA,0,"High","High",NA,NA
"A0989239BAD79O16H0DE","cs_wg_mon_conf_loss_real1","3MX2NQ3YC9VEPW1PMSE09L94WDG5XD",1,NA,"MAY",4,12,25,0,"2020-08-18 19:43:39",29638,FALSE,22,FALSE,NA,NA,0,"High","High",NA,NA
"A0989239BAD79O16H0DE","cs_wg_mon_conf_loss_real1","3MX2NQ3YC9VEPW1PMSE09L94WDG5XD",1,NA,"JUNE",5,6,14,0,"2020-08-18 19:43:39",29637,FALSE,10,FALSE,NA,NA,0,"Low","Low",NA,NA
"A0989239BAD79O16H0DE","cs_wg_mon_conf_loss_real1","3MX2NQ3YC9VEPW1PMSE09L94WDG5XD",1,NA,"JULY",6,8,12,0,"2020-08-18 19:43:39",29640,FALSE,13,FALSE,NA,NA,0,"High","Low",NA,NA
"A0989239BAD79O16H0DE","cs_wg_mon_conf_loss_real1","3MX2NQ3YC9VEPW1PMSE09L94WDG5XD",1,NA,"AUGUST",7,1,7,0,"2020-08-18 19:43:39",29642,FALSE,0,TRUE,1,1,1,"Low","Low",5,5
"A0989239BAD79O16H0DE","cs_wg_mon_conf_loss_real1","3MX2NQ3YC9VEPW1PMSE09L94WDG5XD",1,NA,"SEPTEMBER",8,5,16,0,"2020-08-18 19:43:39",29643,FALSE,8,FALSE,NA,NA,0,"Low","Low",NA,NA
"A0989239BAD79O16H0DE","cs_wg_mon_conf_loss_real1","3MX2NQ3YC9VEPW1PMSE09L94WDG5XD",1,NA,"OCTOBER",9,2,20,0,"2020-08-18 19:43:39",29641,FALSE,2,FALSE,NA,NA,0,"Low","High",NA,NA
"A0989239BAD79O16H0DE","cs_wg_mon_conf_loss_real1","3MX2NQ3YC9VEPW1PMSE09L94WDG5XD",1,NA,"NOVEMBER",10,3,22,0,"2020-08-18 19:43:39",29645,FALSE,4,FALSE,NA,NA,0,"Low","High",NA,NA
"A0989239BAD79O16H0DE","cs_wg_mon_conf_loss_real1","3MX2NQ3YC9VEPW1PMSE09L94WDG5XD",1,NA,"DECEMBER",11,10,3,0,"2020-08-18 19:43:39",29644,FALSE,18,FALSE,NA,NA,0,"High","Low",NA,NA
"A101U3FTZYY87V","cs_wg_mon_conf_loss_real1","3RSDURM96AN3LKKS2PT5WTMQ7E1EYL",1,NA,"JANUARY",0,8,14,0,"2020-07-30 16:58:56",10581,FALSE,13,TRUE,2,0,0,"High","Low",5,3
"A101U3FTZYY87V","cs_wg_mon_conf_loss_real1","3RSDURM96AN3LKKS2PT5WTMQ7E1EYL",1,NA,"FEBRUARY",1,3,2,0,"2020-07-30 16:58:56",10582,FALSE,6,TRUE,3,0,0,"Low","Low",1,1
"A101U3FTZYY87V","cs_wg_mon_conf_loss_real1","3RSDURM96AN3LKKS2PT5WTMQ7E1EYL",1,NA,"MARCH",2,7,18,0,"2020-07-30 16:58:56",10580,FALSE,10,TRUE,4,1,1,"High","High",4,5
"A101U3FTZYY87V","cs_wg_mon_conf_loss_real1","3RSDURM96AN3LKKS2PT5WTMQ7E1EYL",1,NA,"APRIL",3,4,18,0,"2020-07-30 16:58:56",10583,FALSE,6,TRUE,5,0,0,"Low","High",2,5
"A101U3FTZYY87V","cs_wg_mon_conf_loss_real1","3RSDURM96AN3LKKS2PT5WTMQ7E1EYL",1,NA,"MAY",4,9,25,0,"2020-07-30 16:58:56",10584,FALSE,17,FALSE,NA,NA,0,"High","High",NA,NA
"A101U3FTZYY87V","cs_wg_mon_conf_loss_real1","3RSDURM96AN3LKKS2PT5WTMQ7E1EYL",1,NA,"JUNE",5,12,14,0,"2020-07-30 16:58:56",10579,FALSE,22,FALSE,NA,NA,0,"High","Low",NA,NA
"A101U3FTZYY87V","cs_wg_mon_conf_loss_real1","3RSDURM96AN3LKKS2PT5WTMQ7E1EYL",1,NA,"JULY",6,2,12,0,"2020-07-30 16:58:56",10589,FALSE,1,FALSE,NA,NA,0,"Low","Low",NA,NA
"A101U3FTZYY87V","cs_wg_mon_conf_loss_real1","3RSDURM96AN3LKKS2PT5WTMQ7E1EYL",1,NA,"AUGUST",7,5,7,0,"2020-07-30 16:58:56",10585,FALSE,6,FALSE,NA,NA,0,"Low","Low",NA,NA
